State,District,Market,Commodity,y,ds
Maharashtra,Dharashiv(Usmanabad),Dharashiv APMC,Green Chilli,3750.0,2025-11-09
Maharashtra,Pune,Pune(Khadiki) APMC,Cabbage,800.0,2025-11-09
Maharashtra,Satara,Satara APMC,Carrot,3500.0,2025-11-09
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Green Chilli,3750.0,2025-11-09
Maharashtra,Kolhapur,Kolhapur APMC,Green Chilli,2000.0,2025-11-09
Maharashtra,Satara,Satara APMC,Green Chilli,2500.0,2025-11-09
Maharashtra,Pune,Pune(Manjri) APMC,Cabbage,1400.0,2025-11-09
Maharashtra,Raigad,Panvel APMC,Tomato,3250.0,2025-11-09
Maharashtra,Pune,Pune APMC,Cabbage,1150.0,2025-11-09
Maharashtra,Pune,Pune(Khadiki) APMC,Carrot,1450.0,2025-11-09
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Onion,1100.0,2025-11-09
Maharashtra,Jalgaon,Bhusaval APMC,Cabbage,1200.0,2025-11-09
Maharashtra,Satara,Satara APMC,Potato,1750.0,2025-11-09
Maharashtra,Pune,Pune(Manjri) APMC,Green Chilli,4500.0,2025-11-09
Maharashtra,Pune,Junnar(Alephata) APMC,Onion,1500.0,2025-11-09
Maharashtra,Pune,Pune(Moshi) APMC,Carrot,3500.0,2025-11-09
Maharashtra,Sholapur,Mangal Wedha APMC,Green Chilli,2000.0,2025-11-09
Maharashtra,Pune,Pune(Manjri) APMC,Tomato,1500.0,2025-11-09
Maharashtra,Kolhapur,Kolhapur APMC,Cabbage,1200.0,2025-11-09
Maharashtra,Satara,Satara APMC,Tomato,1250.0,2025-11-09
Maharashtra,Pune,Pune(Moshi) APMC,Green Chilli,3500.0,2025-11-09
Maharashtra,Pune,Junnar(Narayangaon) APMC,Garlic,4500.0,2025-11-09
Maharashtra,Amarawati,Varud(Rajura Bazar) APMC,Green Chilli,2000.0,2025-11-09
Maharashtra,Pune,Pune(Manjri) APMC,Potato,1800.0,2025-11-09
Maharashtra,Pune,Pune(Moshi) APMC,Tomato,1300.0,2025-11-09
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Tomato,1750.0,2025-11-09
Maharashtra,Pune,Junnar(Narayangaon) APMC,Green Chilli,3000.0,2025-11-09
Maharashtra,Jalgaon,Bhusaval APMC,Onion,1200.0,2025-11-09
Maharashtra,Pune,Junnar(Narayangaon) APMC,Onion,850.0,2025-11-09
Maharashtra,Pune,Junnar(Narayangaon) APMC,Carrot,1500.0,2025-11-09
Maharashtra,Jalgaon,Bhusaval APMC,Garlic,5000.0,2025-11-09
Maharashtra,Ahmednagar,Parner APMC,Onion,1350.0,2025-11-09
Maharashtra,Pune,Pune APMC,Potato,1950.0,2025-11-09
Maharashtra,Pune,Pune(Khadiki) APMC,Tomato,900.0,2025-11-09
Maharashtra,Sholapur,Mangal Wedha APMC,Onion,600.0,2025-11-09
Maharashtra,Jalgaon,Bhusaval APMC,Tomato,2000.0,2025-11-09
Maharashtra,Pune,Pune APMC,Garlic,6250.0,2025-11-09
Maharashtra,Satara,Satara APMC,Cabbage,1250.0,2025-11-09
Maharashtra,Pune,Pune(Moshi) APMC,Potato,1700.0,2025-11-09
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Garlic,15500.0,2025-11-09
Maharashtra,Pune,Pune(Pimpri) APMC,Green Chilli,4000.0,2025-11-09
Maharashtra,Pune,Pune(Khadiki) APMC,Potato,1150.0,2025-11-09
Maharashtra,Pune,Junnar(Otur) APMC,Carrot,1750.0,2025-11-09
Maharashtra,Pune,Junnar(Narayangaon) APMC,Potato,1600.0,2025-11-09
Maharashtra,Pune,Pune APMC,Carrot,2750.0,2025-11-09
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Cabbage,900.0,2025-11-09
Maharashtra,Pune,Pune(Manjri) APMC,Onion,900.0,2025-11-09
Maharashtra,Pune,Pune APMC,Green Chilli,3000.0,2025-11-09
Maharashtra,Pune,Pune(Khadiki) APMC,Green Chilli,2600.0,2025-11-09
Maharashtra,Jalgaon,Bhusaval APMC,Potato,1600.0,2025-11-09
Maharashtra,Pune,Pune(Pimpri) APMC,Onion,1300.0,2025-11-09
Maharashtra,Pune,Pune(Pimpri) APMC,Cabbage,1500.0,2025-11-09
Maharashtra,Pune,Pune(Moshi) APMC,Garlic,6000.0,2025-11-09
Maharashtra,Pune,Junnar(Narayangaon) APMC,Cabbage,650.0,2025-11-09
Maharashtra,Jalgaon,Bhusaval APMC,Green Chilli,4500.0,2025-11-09
Maharashtra,Ahmednagar,Akole APMC,Onion,1300.0,2025-11-09
Maharashtra,Pune,Junnar(Otur) APMC,Cabbage,800.0,2025-11-09
Maharashtra,Pune,Junnar(Otur) APMC,Green Chilli,3500.0,2025-11-09
Maharashtra,Satara,Satara APMC,Onion,1500.0,2025-11-09
Maharashtra,Pune,Pune APMC,Pumpkin,1750.0,2025-11-09
Maharashtra,Pune,Pune APMC,Tomato,1300.0,2025-11-09
Maharashtra,Pune,Pune(Moshi) APMC,Cabbage,900.0,2025-11-09
Maharashtra,Sholapur,Mangal Wedha APMC,Tomato,2000.0,2025-11-09
Maharashtra,Dharashiv(Usmanabad),Dharashiv APMC,Onion,1150.0,2025-11-09
Maharashtra,Pune,Pune(Khadiki) APMC,Onion,950.0,2025-11-09
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Potato,1350.0,2025-11-09
Maharashtra,Pune,Pune APMC,Onion,1150.0,2025-11-09
Maharashtra,Pune,Pune(Moshi) APMC,Onion,1000.0,2025-11-09
Maharashtra,Kolhapur,Kolhapur APMC,Tomato,1200.0,2025-11-09
Maharashtra,Pune,Pune(Pimpri) APMC,Green Chilli,4500.0,2025-11-10
Maharashtra,Pune,Pune(Khadiki) APMC,Green Chilli,2600.0,2025-11-10
Maharashtra,Pune,Junnar(Otur) APMC,Cabbage,1000.0,2025-11-10
Maharashtra,Sholapur,Solapur APMC,Green Chilli,3000.0,2025-11-10
Maharashtra,Mumbai,Vashi New Mumbai APMC,Onion,1300.0,2025-11-10
Maharashtra,Amarawati,Varud(Rajura Bazar) APMC,Green Chilli,2000.0,2025-11-10
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Carrot,2200.0,2025-11-10
Maharashtra,Nagpur,Hingna APMC,Garlic,8200.0,2025-11-10
Maharashtra,Sholapur,Solapur APMC,Onion,950.0,2025-11-10
Maharashtra,Nagpur,Nagpur APMC,Onion,1450.0,2025-11-10
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Onion,2000.0,2025-11-10
Maharashtra,Nagpur,Nagpur APMC,Pumpkin,1325.0,2025-11-10
Maharashtra,Sholapur,Solapur APMC,Tomato,1300.0,2025-11-10
Maharashtra,Satara,Vai APMC,Cabbage,1350.0,2025-11-10
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Potato,1300.0,2025-11-10
Maharashtra,Pune,Pune(Moshi) APMC,Green Chilli,2750.0,2025-11-10
Maharashtra,Raigad,Panvel APMC,Carrot,5500.0,2025-11-10
Maharashtra,Ahmednagar,Rahuri(Vambori) APMC,Onion,1000.0,2025-11-10
Maharashtra,Jalgaon,Jalgaon APMC,Potato,1650.0,2025-11-10
Maharashtra,Mumbai,Mumbai APMC,Carrot,3200.0,2025-11-10
Maharashtra,Pune,Pune APMC,Potato,1900.0,2025-11-10
Maharashtra,Ratnagiri,Ratnagiri (Nachane) APMC,Tomato,1500.0,2025-11-10
Maharashtra,Ahmednagar,Shrirampur APMC,Onion,1250.0,2025-11-10
Maharashtra,Dhule,Dhule APMC,Onion,1100.0,2025-11-10
Maharashtra,Satara,Karad APMC,Green Chilli,3500.0,2025-11-10
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Onion,1250.0,2025-11-10
Maharashtra,Nagpur,Nagpur APMC,Carrot,4025.0,2025-11-10
Maharashtra,Akola,Akola APMC,Potato,1700.0,2025-11-10
Maharashtra,Pune,Pune(Pimpri) APMC,Cabbage,1750.0,2025-11-10
Maharashtra,Nagpur,Kamthi APMC,Tomato,2290.0,2025-11-10
Maharashtra,Pune,Junnar(Narayangaon) APMC,Garlic,4500.0,2025-11-10
Maharashtra,Pune,Junnar(Narayangaon) APMC,Green Chilli,3000.0,2025-11-10
Maharashtra,Thane,Kalyan APMC,Carrot,6250.0,2025-11-10
Maharashtra,Nagpur,Hingna APMC,Onion,1640.0,2025-11-10
Maharashtra,Nashik,Nasik APMC,Garlic,9000.0,2025-11-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Carrot,3400.0,2025-11-10
Maharashtra,Sholapur,Solapur APMC,Cabbage,1200.0,2025-11-10
Maharashtra,Pune,Junnar(Narayangaon) APMC,Onion,850.0,2025-11-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Tomato,1250.0,2025-11-10
Maharashtra,Satara,Satara APMC,Onion,1500.0,2025-11-10
Maharashtra,Mumbai,Mumbai APMC,Tomato,2400.0,2025-11-10
Maharashtra,Satara,Satara APMC,Carrot,3500.0,2025-11-10
Maharashtra,Pune,Pune(Manjri) APMC,Cabbage,1900.0,2025-11-10
Maharashtra,Pune,Junnar(Otur) APMC,Carrot,2200.0,2025-11-10
Maharashtra,Satara,Karad APMC,Onion,1300.0,2025-11-10
Maharashtra,Nagpur,Kamthi APMC,Pumpkin,1770.0,2025-11-10
Maharashtra,Satara,Karad APMC,Cabbage,1200.0,2025-11-10
Maharashtra,Nagpur,Hingna APMC,Green Chilli,3051.0,2025-11-10
Maharashtra,Thane,Kalyan APMC,Onion,1750.0,2025-11-10
Maharashtra,Ahmednagar,Sangamner APMC,Onion,1050.0,2025-11-10
Maharashtra,Thane,Kalyan APMC,Onion,1750.0,2025-11-10
Maharashtra,Ratnagiri,Ratnagiri (Nachane) APMC,Green Chilli,3000.0,2025-11-10
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Green Chilli,3750.0,2025-11-10
Maharashtra,Nagpur,Nagpur APMC,Cabbage,675.0,2025-11-10
Maharashtra,Pune,Junnar(Narayangaon) APMC,Carrot,1600.0,2025-11-10
Maharashtra,Satara,Karad APMC,Tomato,1000.0,2025-11-10
Maharashtra,Nagpur,Hingna APMC,Pumpkin,1657.0,2025-11-10
Maharashtra,Nagpur,Nagpur APMC,Green Chilli,1325.0,2025-11-10
Maharashtra,Nashik,Lasalgaon(Niphad) APMC,Onion,1700.0,2025-11-10
Maharashtra,Nagpur,Nagpur APMC,Onion,1875.0,2025-11-10
Maharashtra,Jalgaon,Jalgaon APMC,Cabbage,1900.0,2025-11-10
Maharashtra,Sholapur,Mangal Wedha APMC,Green Chilli,2500.0,2025-11-10
Maharashtra,Pune,Junnar(Otur) APMC,Green Chilli,4000.0,2025-11-10
Maharashtra,Nagpur,Nagpur APMC,Garlic,7500.0,2025-11-10
Maharashtra,Pune,Pune(Moshi) APMC,Cabbage,1250.0,2025-11-10
Maharashtra,Pune,Pune(Manjri) APMC,Tomato,1500.0,2025-11-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Potato,1400.0,2025-11-10
Maharashtra,Ahmednagar,Shrirampur APMC,Cabbage,900.0,2025-11-10
Maharashtra,Sholapur,Mangal Wedha APMC,Tomato,2000.0,2025-11-10
Maharashtra,Nagpur,Kamthi APMC,Onion,2310.0,2025-11-10
Maharashtra,Pune,Pune(Khadiki) APMC,Onion,900.0,2025-11-10
Maharashtra,Jalgaon,Jalgaon APMC,Carrot,4500.0,2025-11-10
Maharashtra,Mumbai,Mumbai APMC,Pumpkin,1700.0,2025-11-10
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Potato,1900.0,2025-11-10
Maharashtra,Nagpur,Hingna APMC,Potato,1850.0,2025-11-10
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Tomato,2350.0,2025-11-10
Maharashtra,Kolhapur,Kolhapur APMC,Cabbage,1200.0,2025-11-10
Maharashtra,Pune,Junnar(Narayangaon) APMC,Potato,1500.0,2025-11-10
Maharashtra,Sholapur,Pandharpur APMC,Tomato,1500.0,2025-11-10
Maharashtra,Satara,Patan APMC,Tomato,1200.0,2025-11-10
Maharashtra,Nagpur,Kamthi APMC,Cabbage,2280.0,2025-11-10
Maharashtra,Pune,Pune APMC,Green Chilli,4000.0,2025-11-10
Maharashtra,Mumbai,Vashi New Mumbai APMC,Potato,1550.0,2025-11-10
Maharashtra,Satara,Satara APMC,Potato,1750.0,2025-11-10
Maharashtra,Thane,Kalyan APMC,Garlic,5000.0,2025-11-10
Maharashtra,Pune,Pune(Manjri) APMC,Onion,800.0,2025-11-10
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Potato,1800.0,2025-11-10
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Onion,900.0,2025-11-10
Maharashtra,Pune,Pune(Moshi) APMC,Tomato,1750.0,2025-11-10
Maharashtra,Nagpur,Parshiwani APMC,Tomato,1800.0,2025-11-10
Maharashtra,Sholapur,Solapur APMC,Carrot,2000.0,2025-11-10
Maharashtra,Satara,Satara APMC,Tomato,1400.0,2025-11-10
Maharashtra,Nashik,Nasik APMC,Onion,1350.0,2025-11-10
Maharashtra,Nashik,Lasalgaon APMC,Onion,1650.0,2025-11-10
Maharashtra,Thane,Kalyan APMC,Cabbage,1100.0,2025-11-10
Maharashtra,Pune,Pune(Moshi) APMC,Carrot,3500.0,2025-11-10
Maharashtra,Nagpur,Kamthi APMC,Carrot,4310.0,2025-11-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Pumpkin,1900.0,2025-11-10
Maharashtra,Pune,Pune(Moshi) APMC,Onion,1000.0,2025-11-10
Maharashtra,Pune,Pune APMC,Cabbage,1200.0,2025-11-10
Maharashtra,Pune,Pune APMC,Tomato,1300.0,2025-11-10
Maharashtra,Nashik,Satana APMC,Onion,1015.0,2025-11-10
Maharashtra,Dhule,Sakri APMC,Onion,1250.0,2025-11-10
Maharashtra,Pune,Pune(Khadiki) APMC,Tomato,900.0,2025-11-10
Maharashtra,Sholapur,Mangal Wedha APMC,Onion,950.0,2025-11-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Green Chilli,3750.0,2025-11-10
Maharashtra,Ratnagiri,Ratnagiri (Nachane) APMC,Cabbage,1500.0,2025-11-10
Maharashtra,Pune,Pune APMC,Garlic,7000.0,2025-11-10
Maharashtra,Kolhapur,Kolhapur APMC,Tomato,1200.0,2025-11-10
Maharashtra,Nagpur,Nagpur APMC,Tomato,2325.0,2025-11-10
Maharashtra,Kolhapur,Kolhapur APMC,Green Chilli,2000.0,2025-11-10
Maharashtra,Ahmednagar,Shrirampur APMC,Potato,1700.0,2025-11-10
Maharashtra,Pune,Pune(Khadiki) APMC,Potato,1100.0,2025-11-10
Maharashtra,Pune,Pune(Khadiki) APMC,Carrot,1450.0,2025-11-10
Maharashtra,Raigad,Panvel APMC,Tomato,3500.0,2025-11-10
Maharashtra,Pune,Pune(Pimpri) APMC,Onion,1200.0,2025-11-10
Maharashtra,Mumbai,Mumbai APMC,Green Chilli,4500.0,2025-11-10
Maharashtra,Jalgaon,Jalgaon APMC,Onion,1012.0,2025-11-10
Maharashtra,Sholapur,Solapur APMC,Potato,1500.0,2025-11-10
Maharashtra,Raigad,Panvel APMC,Cabbage,2750.0,2025-11-10
Maharashtra,Pune,Pune APMC,Pumpkin,1500.0,2025-11-10
Maharashtra,Thane,Kalyan APMC,Potato,1450.0,2025-11-10
Maharashtra,Satara,Satara APMC,Green Chilli,2500.0,2025-11-10
Maharashtra,Jalgaon,Jalgaon APMC,Green Chilli,3700.0,2025-11-10
Maharashtra,Satara,Patan APMC,Green Chilli,2500.0,2025-11-10
Maharashtra,Satara,Satara APMC,Cabbage,1500.0,2025-11-10
Maharashtra,Nashik,Lasalgaon(Vinchur) APMC,Onion,1550.0,2025-11-10
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Garlic,6000.0,2025-11-10
Maharashtra,Pune,Pune(Pimpri) APMC,Tomato,1750.0,2025-11-10
Maharashtra,Nagpur,Nagpur APMC,Potato,1525.0,2025-11-10
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Garlic,7000.0,2025-11-10
Maharashtra,Akola,Akola APMC,Onion,1200.0,2025-11-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Onion,1600.0,2025-11-10
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Pumpkin,1000.0,2025-11-10
Maharashtra,Nashik,Shivsiddha Govind Producer Company Limited Sanchal APMC,Onion,1680.0,2025-11-10
Maharashtra,Pune,Junnar(Narayangaon) APMC,Cabbage,1000.0,2025-11-10
Maharashtra,Pune,Pune APMC,Carrot,3250.0,2025-11-10
Maharashtra,Pune,Pune(Manjri) APMC,Green Chilli,4500.0,2025-11-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Garlic,5000.0,2025-11-10
Maharashtra,Pune,Pune(Khadiki) APMC,Cabbage,800.0,2025-11-10
Maharashtra,Akola,Akola APMC,Garlic,6500.0,2025-11-10
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Garlic,6150.0,2025-11-10
Maharashtra,Ahmednagar,Sangamner APMC,Tomato,1500.0,2025-11-10
Maharashtra,Nashik,Kalvan APMC,Onion,1201.0,2025-11-10
Maharashtra,Nagpur,Hingna APMC,Cabbage,1245.0,2025-11-10
Maharashtra,Pune,Pune APMC,Onion,1100.0,2025-11-10
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Cabbage,1250.0,2025-11-10
Maharashtra,Nashik,Nasik APMC,Potato,1800.0,2025-11-10
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Cabbage,1200.0,2025-11-10
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Tomato,1200.0,2025-11-10
Maharashtra,Nashik,Nasik APMC,Cabbage,1250.0,2025-11-10
Maharashtra,Pune,Pune(Moshi) APMC,Potato,1800.0,2025-11-10
Maharashtra,Thane,Kalyan APMC,Green Chilli,3750.0,2025-11-10
Maharashtra,Kolhapur,Kolhapur APMC,Onion,1000.0,2025-11-10
Maharashtra,Ahmednagar,Shrirampur APMC,Green Chilli,3500.0,2025-11-10
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Cabbage,1000.0,2025-11-10
Maharashtra,Nagpur,Hingna APMC,Carrot,4500.0,2025-11-10
Maharashtra,Pune,Pune(Moshi) APMC,Pumpkin,2000.0,2025-11-10
Maharashtra,Nagpur,Nagpur APMC,Tomato,2750.0,2025-11-10
Maharashtra,Nagpur,Hingna APMC,Tomato,2365.0,2025-11-10
Maharashtra,Mumbai,Mumbai APMC,Cabbage,1200.0,2025-11-10
Maharashtra,Pune,Pune(Manjri) APMC,Potato,1800.0,2025-11-10
Maharashtra,Nashik,Manmad APMC,Onion,1350.0,2025-11-10
Maharashtra,Pune,Pune(Moshi) APMC,Garlic,5000.0,2025-11-10
Maharashtra,Satara,Satara APMC,Green Chilli,2500.0,2025-11-11
Maharashtra,Nashik,Lasalgaon(Niphad) APMC,Onion,1550.0,2025-11-11
Maharashtra,Jalgaon,Jalgaon APMC,Green Chilli,2300.0,2025-11-11
Maharashtra,Nagpur,Nagpur APMC,Green Chilli,2250.0,2025-11-11
Maharashtra,Pune,Pune(Pimpri) APMC,Onion,1100.0,2025-11-11
Maharashtra,Jalgaon,Bhusaval APMC,Potato,1800.0,2025-11-11
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Potato,1800.0,2025-11-11
Maharashtra,Mumbai,Vashi New Mumbai APMC,Onion,1400.0,2025-11-11
Maharashtra,Sangli,Palus APMC,Green Chilli,3500.0,2025-11-11
Maharashtra,Nagpur,Kalmeshwar APMC,Tomato,2820.0,2025-11-11
Maharashtra,Pune,Pune(Manjri) APMC,Potato,1600.0,2025-11-11
Maharashtra,Kolhapur,Kolhapur APMC,Tomato,1500.0,2025-11-11
Maharashtra,Pune,Pune(Moshi) APMC,Tomato,1750.0,2025-11-11
Maharashtra,Satara,Karad APMC,Tomato,1500.0,2025-11-11
Maharashtra,Pune,Indapur APMC,Onion,900.0,2025-11-11
Maharashtra,Nagpur,Hingna APMC,Green Chilli,2750.0,2025-11-11
Maharashtra,Nagpur,Hingna APMC,Cabbage,1433.0,2025-11-11
Maharashtra,Nagpur,Kamthi APMC,Pumpkin,1520.0,2025-11-11
Maharashtra,Ahmednagar,Sangamner APMC,Onion,1025.0,2025-11-11
Maharashtra,Nagpur,Kalmeshwar APMC,Green Chilli,2840.0,2025-11-11
Maharashtra,Nagpur,Nagpur APMC,Garlic,7500.0,2025-11-11
Maharashtra,Pune,Junnar(Otur) APMC,Carrot,2200.0,2025-11-11
Maharashtra,Satara,Karad APMC,Onion,1700.0,2025-11-11
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Onion,1500.0,2025-11-11
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Garlic,7000.0,2025-11-11
Maharashtra,Thane,Kalyan APMC,Onion,1550.0,2025-11-11
Maharashtra,Thane,Kalyan APMC,Onion,1750.0,2025-11-11
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Garlic,5000.0,2025-11-11
Maharashtra,Pune,Pune(Manjri) APMC,Onion,800.0,2025-11-11
Maharashtra,Nagpur,Hingna APMC,Tomato,2727.0,2025-11-11
Maharashtra,Amarawati,Varud(Rajura Bazar) APMC,Green Chilli,1800.0,2025-11-11
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Tomato,1950.0,2025-11-11
Maharashtra,Thane,Kalyan APMC,Cabbage,1100.0,2025-11-11
Maharashtra,Sholapur,Solapur APMC,Tomato,1300.0,2025-11-11
Maharashtra,Pune,Pune(Pimpri) APMC,Tomato,2000.0,2025-11-11
Maharashtra,Nashik,Umrane APMC,Onion,1450.0,2025-11-11
Maharashtra,Akola,Akola APMC,Garlic,6500.0,2025-11-11
Maharashtra,Pune,Khed(Chakan) APMC,Green Chilli,3500.0,2025-11-11
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Onion,1250.0,2025-11-11
Maharashtra,Mumbai,Mumbai APMC,Cabbage,1300.0,2025-11-11
Maharashtra,Ahmednagar,Rahata APMC,Green Chilli,3000.0,2025-11-11
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Tomato,1200.0,2025-11-11
Maharashtra,Ahmednagar,Jamkhed APMC,Onion,800.0,2025-11-11
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market) APMC,Carrot,3250.0,2025-11-11
Maharashtra,Dhule,Dhule APMC,Onion,1100.0,2025-11-11
Maharashtra,Pune,Pune APMC,Potato,1950.0,2025-11-11
Maharashtra,Nagpur,Kalmeshwar APMC,Cabbage,1650.0,2025-11-11
Maharashtra,Pune,Pune(Moshi) APMC,Potato,1700.0,2025-11-11
Maharashtra,Ahmednagar,Sangamner APMC,Tomato,1750.0,2025-11-11
Maharashtra,Pune,Pune(Pimpri) APMC,Cabbage,1600.0,2025-11-11
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Green Chilli,2000.0,2025-11-11
Maharashtra,Ratnagiri,Ratnagiri (Nachane) APMC,Tomato,1200.0,2025-11-11
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Potato,1450.0,2025-11-11
Maharashtra,Pune,Khed(Chakan) APMC,Cabbage,2000.0,2025-11-11
Maharashtra,Jalgaon,Jalgaon APMC,Potato,1200.0,2025-11-11
Maharashtra,Ahmednagar,Rahata APMC,Cabbage,1000.0,2025-11-11
Maharashtra,Pune,Pune APMC,Carrot,3000.0,2025-11-11
Maharashtra,Satara,Vai APMC,Green Chilli,4000.0,2025-11-11
Maharashtra,Dhule,Sakri APMC,Onion,1250.0,2025-11-11
Maharashtra,Kolhapur,Kolhapur APMC,Green Chilli,2000.0,2025-11-11
Maharashtra,Satara,Patan APMC,Green Chilli,2500.0,2025-11-11
Maharashtra,Nagpur,Nagpur APMC,Pumpkin,1425.0,2025-11-11
Maharashtra,Pune,Pune APMC,Green Chilli,3000.0,2025-11-11
Maharashtra,Ratnagiri,Ratnagiri (Nachane) APMC,Cabbage,2100.0,2025-11-11
Maharashtra,Pune,Khed(Chakan) APMC,Potato,1500.0,2025-11-11
Maharashtra,Mumbai,Vashi New Mumbai APMC,Potato,1500.0,2025-11-11
Maharashtra,Kolhapur,Kolhapur APMC,Cabbage,1200.0,2025-11-11
Maharashtra,Pune,Khed(Chakan) APMC,Carrot,4000.0,2025-11-11
Maharashtra,Jalgaon,Bhusaval APMC,Green Chilli,4500.0,2025-11-11
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Potato,1900.0,2025-11-11
Maharashtra,Satara,Vai APMC,Cabbage,1350.0,2025-11-11
Maharashtra,Sholapur,Solapur APMC,Cabbage,1300.0,2025-11-11
Maharashtra,Pune,Pune APMC,Pumpkin,1500.0,2025-11-11
Maharashtra,Jalgaon,Jalgaon APMC,Carrot,4500.0,2025-11-11
Maharashtra,Jalgaon,Jalgaon APMC,Onion,1062.0,2025-11-11
Maharashtra,Pune,Pune(Moshi) APMC,Carrot,3500.0,2025-11-11
Maharashtra,Raigad,Panvel APMC,Tomato,3500.0,2025-11-11
Maharashtra,Akola,Akola APMC,Onion,1300.0,2025-11-11
Maharashtra,Satara,Satara APMC,Carrot,3500.0,2025-11-11
Maharashtra,Nagpur,Kamthi APMC,Cabbage,2280.0,2025-11-11
Maharashtra,Nagpur,Kamthi APMC,Tomato,2310.0,2025-11-11
Maharashtra,Nagpur,Ramtek APMC,Onion,1200.0,2025-11-11
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar APMC,Carrot,2750.0,2025-11-11
Maharashtra,Nashik,Satana APMC,Onion,1100.0,2025-11-11
Maharashtra,Nagpur,Hingna APMC,Garlic,8333.0,2025-11-11
Maharashtra,Chandrapur,Chandrapur(Ganjwad) APMC,Onion,2200.0,2025-11-11
Maharashtra,Ahmednagar,Rahata APMC,Garlic,5500.0,2025-11-11
Maharashtra,Pune,Pune(Moshi) APMC,Onion,1100.0,2025-11-11
Maharashtra,Nagpur,Ramtek APMC,Tomato,1900.0,2025-11-11
Maharashtra,Satara,Karad APMC,Green Chilli,2500.0,2025-11-11
Maharashtra,Ahmednagar,Sangamner APMC,Onion,875.0,2025-11-11
Maharashtra,Nashik,Nasik APMC,Onion,1375.0,2025-11-11
Maharashtra,Nashik,Lasalgaon(Vinchur) APMC,Onion,1500.0,2025-11-11
Maharashtra,Mumbai,Mumbai APMC,Pumpkin,2000.0,2025-11-11
Maharashtra,Pune,Pune APMC,Tomato,1400.0,2025-11-11
Maharashtra,Nagpur,Ramtek APMC,Cabbage,900.0,2025-11-11
Maharashtra,Jalgaon,Bhusaval APMC,Cabbage,1200.0,2025-11-11
Maharashtra,Satara,Satara APMC,Onion,1500.0,2025-11-11
Maharashtra,Pune,Junnar(Otur) APMC,Green Chilli,4000.0,2025-11-11
Maharashtra,Ahmednagar,Rahata APMC,Potato,1600.0,2025-11-11
Maharashtra,Jalgaon,Bhusaval APMC,Onion,1200.0,2025-11-11
Maharashtra,Pune,Pune APMC,Garlic,7000.0,2025-11-11
Maharashtra,Nagpur,Kamthi APMC,Carrot,4310.0,2025-11-11
Maharashtra,Kolhapur,Kolhapur APMC,Onion,900.0,2025-11-11
